time_utc,cum_top_MJ,cum_wall_MJ,cum_wall_ambient_MJ,cum_wall_interface_MJ,cum_wall_ice_latent_MJ,cum_wall_solar_abs_MJ,cum_wall_solar_direct_MJ,cum_wall_solar_diffuse_MJ,cum_wall_solar_ground_MJ,cum_bottom_MJ,cum_gap_to_water_MJ,cum_roof_gap_MJ,cum_gap_vent_MJ,cum_roof_lw_MJ,cum_roof_conv_MJ,cum_roof_solar_abs_MJ,cum_top_cooling_MJ,cum_wall_cooling_MJ,cum_bottom_cooling_MJ,freeze_budget_top_frac,freeze_budget_wall_frac,freeze_budget_bottom_frac
2024-10-07T21:00:00+00:00,-1948.583822771262,-2344.5736407701174,67947.68142883986,-2624.1812145968643,279.60757382674933,70292.25506961004,35712.90942463883,9034.898269981719,12244.330531327678,568.8621094340925,-1948.583822771262,-1222.6766391858584,726.4936803397806,10506.098765366542,43567.51666080151,52885.25628569863,2754.544524512431,38702.106656629854,126.31257583374213,0.06624214042584504,0.9307202556031646,0.003037603970990445
2024-10-07T22:00:00+00:00,-1949.6767205722379,-2323.358477762219,67977.3809845543,-2602.966051588966,279.60757382674933,70300.73946231657,35715.54588563013,9039.672515664814,12245.3857860208,568.5690955679256,-1949.6767205722379,-1223.5545687317835,726.7218600249558,10507.856258064365,43575.97666208322,52889.99635251124,2755.6374223134076,38723.32181963775,126.60558969990902,0.06623242427938585,0.9307245791836799,0.003042996536934284
2024-10-07T23:00:00+00:00,-1950.994994898719,-2296.878451902549,68004.3412758802,-2576.4860257292958,279.60757382674933,70301.2197277828,35715.54588563013,9040.034200943835,12245.458123076607,568.2822641059906,-1950.994994898719,-1224.6680748517695,726.9371158905018,10509.021347326878,43579.834579053306,52890.32128115621,2756.955696639888,38749.80184549742,126.89242116184396,0.06621940903740596,0.9307327577489868,0.003047833213607311
2024-10-08T00:00:00+00:00,-1952.4113498125805,-2271.9995272663255,68029.22020051641,-2551.6071010930723,279.60757382674933,70301.2197277828,35715.54588563013,9040.034200943835,12245.458123076607,568.001436535464,-1952.4113498125805,-1225.881538280842,727.1455523163802,10509.908976619532,43581.92533075791,52890.32128115621,2758.37205155375,38774.680770133644,127.17324873237057,0.06621116378224103,0.9307362063900331,0.003052629827725973
2024-10-08T01:00:00+00:00,-1953.870929909445,-2248.2582161101263,68052.96151167262,-2527.8657899368736,279.60757382674933,70301.2197277828,35715.54588563013,9040.034200943835,12245.458123076607,567.7263600736194,-1953.870929909445,-1227.1398926501088,727.349994494855,10510.662283018637,43583.33429852273,52890.32128115621,2759.8316316506143,38798.42208128984,127.44832519421522,0.06620571315137937,0.930736923796953,0.00305736305166754
2024-10-08T02:00:00+00:00,-1955.3474642342594,-2223.7802081573095,68077.43951962543,-2503.3877819840563,279.60757382674933,70301.2197277828,35715.54588563013,9040.034200943835,12245.458123076607,567.4570518590555,-1955.3474642342594,-1228.4182041873446,727.5502830221594,10511.328496271244,43584.41955150725,52890.32128115621,2761.3081659754284,38822.90008924266,127.71763340877905,0.06619948868695903,0.9307386140093826,0.0030618973036582423
2024-10-08T03:00:00+00:00,-1956.816077414322,-2198.57394830989,68102.64577947285,-2478.1815221366373,279.60757382674933,70301.2197277828,35715.54588563013,9040.034200943835,12245.458123076607,567.1935568969194,-1956.816077414322,-1229.6948704662307,727.7432622812079,10511.909526063106,43585.20249557981,52890.32128115621,2762.7767791554916,38848.10634909008,127.98112837091519,0.06619194911892058,0.9307418167932502,0.0030662340878292466
2024-10-08T04:00:00+00:00,-1958.2749659952647,-2175.0041182571977,68126.21560952555,-2454.611692083945,279.60757382674933,70301.2197277828,35715.54588563013,9040.034200943835,12245.458123076607,566.9355817405071,-1958.2749659952647,-1230.9630071585834,727.9348335495853,10512.48718080133,43585.909981985926,52890.32128115621,2764.235667736434,38871.67617914277,128.2391035273275,0.06618680386963612,0.9307426415851606,0.0030705545452033
2024-10-08T05:00:00+00:00,-1959.7351775145166,-2150.9295977863344,68150.2901299964,-2430.5371716130817,279.60757382674933,70301.2197277828,35715.54588563013,9040.034200943835,12245.458123076607,566.6831484151243,-1959.7351775145166,-1232.231018744702,728.1282760614524,10513.087032765914,43586.74970979497,52890.32128115621,2765.6958792556857,38895.75069961363,128.4915368527103,0.06618090391991244,0.9307443957420087,0.003074700338078984
2024-10-08T06:00:00+00:00,-1961.202577326479,-2124.899996465901,68176.31973131683,-2404.507570292648,279.60757382674933,70301.2197277828,35715.54588563013,9040.034200943835,12245.458123076607,566.4365533966336,-1961.202577326479,-1233.5058704975288,728.3223452467984,10513.682597652883,43587.69175987818,52890.32128115621,2767.1632790676485,38921.780300934064,128.738131871201,0.06617208716001091,0.9307493554785788,0.0030785573614103426
